Claim Number,AGE, INCOME ,MARITAL_STATUS,EDUCATION,MVR_POINTS,CAR_AGE,LOCATION, OLD_CLAIM ,PREMIUM
3733,47," $105,960.00 ",Yes,Masters,0,11,Highly Urban/ Urban," $5,807.00 "," $7,258.75 "
3734,43," $74,635.00 ",No,Bachelors,1,8,Highly Rural/ Rural, $-   , $-   
3735,50," $58,945.00 ",No,Bachelors,0,10,Highly Urban/ Urban," $5,603.00 "," $7,003.75 "
3736,40," $90,832.00 ",No,Masters,2,1,Highly Urban/ Urban," $3,842.00 "," $4,802.50 "
3737,40," $76,913.00 ",Yes,Masters,6,1,Highly Urban/ Urban, $-   , $-   
3738,42," $14,356.00 ",Yes,High School,0,5,Highly Urban/ Urban," $29,964.00 "," $37,455.00 "
3739,39," $68,004.00 ",No,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
3740,42," $45,060.00 ",Yes,Bachelors,0,12,Highly Urban/ Urban, $-   , $-   
3741,25," $75,966.00 ",No,Bachelors,5,9,Highly Urban/ Urban," $31,063.00 "," $38,828.75 "
3742,52," $54,983.00 ",Yes,Masters,7,12,Highly Urban/ Urban," $9,093.00 "," $11,366.25 "
3743,37," $26,816.00 ",No,PhD,4,9,Highly Urban/ Urban," $30,605.00 "," $38,256.25 "
3744,46," $128,083.00 ",Yes,Bachelors,4,10,Highly Urban/ Urban," $8,151.00 "," $10,188.75 "
3745,50," $21,477.00 ",Yes,<High School,0,1,Highly Urban/ Urban," $33,825.00 "," $42,281.25 "
3746,48," $1,613.00 ",Yes,Bachelors,0,10,Highly Urban/ Urban, $-   , $-   
3747,33, $-   ,Yes,<High School,2,3,Highly Urban/ Urban, $-   , $-   
3748,44," $61,958.00 ",Yes,High School,0,10,Highly Urban/ Urban, $642.00 , $802.50 
3749,45," $58,333.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban, $-   , $-   
3750,31," $46,948.00 ",No,Masters,0,14,Highly Urban/ Urban, $-   , $-   
3751,57," $39,907.00 ",Yes,<High School,2,8,Highly Urban/ Urban, $-   , $-   
3752,47," $75,622.00 ",Yes,High School,4,7,Highly Urban/ Urban," $34,545.00 "," $43,181.25 "
3753,31," $8,247.00 ",No,High School,5,1,Highly Urban/ Urban," $3,068.00 "," $3,835.00 "
3754,43," $35,511.00 ",Yes,High School,3,1,Highly Urban/ Urban," $9,981.00 "," $12,476.25 "
3755,40," $52,898.00 ",No,Bachelors,7,8,Highly Urban/ Urban," $5,399.00 "," $6,748.75 "
3756,36, $-   ,No,<High School,0,4,Highly Rural/ Rural," $8,255.00 "," $10,318.75 "
3757,55," $111,708.00 ",Yes,Masters,0,1,Highly Urban/ Urban, $-   , $-   
3758,51," $118,786.00 ",No,Masters,0,18,Highly Urban/ Urban, $-   , $-   
3759,39," $58,154.00 ",Yes,Masters,0,5,Highly Urban/ Urban, $-   , $-   
3760,55," $97,765.00 ",Yes,Masters,3,12,Highly Urban/ Urban," $23,719.00 "," $29,648.75 "
3761,48, $312.00 ,Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
3762,44," $67,071.00 ",Yes,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
3763,68," $76,821.00 ",No,Masters,0,15,Highly Rural/ Rural, $-   , $-   
3764,47," $109,533.00 ",Yes,PhD,3,14,Highly Urban/ Urban, $-   , $-   
3765,48," $75,741.00 ",No,Masters,3,19,Highly Urban/ Urban, $-   , $-   
3766,51," $232,256.00 ",Yes,PhD,0,21,Highly Urban/ Urban," $14,738.00 "," $18,422.50 "
3767,49, $-   ,Yes,High School,6,1,Highly Urban/ Urban," $3,605.00 "," $4,506.25 "
3768,35, $367.00 ,Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
3769,58, $-   ,Yes,Masters,0,1,Highly Urban/ Urban," $8,956.00 "," $11,195.00 "
3770,38," $29,879.00 ",No,High School,5,7,Highly Urban/ Urban," $3,587.00 "," $4,483.75 "
3771,45," $22,741.00 ",No,<High School,0,1,Highly Urban/ Urban, $-   , $-   
3772,50," $64,136.00 ",Yes,High School,0,1,Highly Urban/ Urban," $8,390.00 "," $10,487.50 "
3773,70," $48,622.00 ",Yes,Bachelors,9,6,Highly Urban/ Urban," $24,392.00 "," $30,490.00 "
3774,54," $48,697.00 ",No,Bachelors,0,1,Highly Rural/ Rural, $-   , $-   
3775,44," $89,607.00 ",No,Bachelors,0,4,Highly Rural/ Rural, $-   , $-   
3776,40," $20,676.00 ",Yes,<High School,3,4,Highly Urban/ Urban, $-   , $-   
3777,38," $93,898.00 ",No,Bachelors,0,1,Highly Rural/ Rural, $-   , $-   
3778,48," $67,876.00 ",Yes,High School,3,1,Highly Urban/ Urban," $8,268.00 "," $10,335.00 "
3779,45," $4,910.00 ",Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
3780,45," $64,916.00 ",Yes,Bachelors,2,12,Highly Urban/ Urban, $958.00 ," $1,197.50 "
3781,43," $51,566.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
3782,48," $54,691.00 ",Yes,Masters,3,13,Highly Urban/ Urban," $6,124.00 "," $7,655.00 "
3783,41," $56,820.00 ",Yes,High School,0,6,Highly Urban/ Urban, $-   , $-   
3784,63," $26,921.00 ",Yes,Bachelors,0,11,Highly Urban/ Urban," $8,255.00 "," $10,318.75 "
3785,45," $238,874.00 ",Yes,PhD,3,16,Highly Urban/ Urban, $-   , $-   
3786,34," $1,534.00 ",Yes,<High School,4,1,Highly Urban/ Urban," $17,880.00 "," $22,350.00 "
3787,55," $81,427.00 ",No,Masters,3,17,Highly Urban/ Urban," $30,500.00 "," $38,125.00 "
3788,57," $89,632.00 ",Yes,High School,0,6,Highly Rural/ Rural, $-   , $-   
3789,37," $27,964.00 ",No,<High School,2,8,Highly Urban/ Urban," $6,321.00 "," $7,901.25 "
3790,41," $54,113.00 ",Yes,Bachelors,5,10,Highly Urban/ Urban," $7,147.00 "," $8,933.75 "
3791,41," $66,119.00 ",Yes,High School,0,4,Highly Urban/ Urban," $5,909.00 "," $7,386.25 "
3792,57," $119,975.00 ",Yes,PhD,2,13,Highly Urban/ Urban, $-   , $-   
3793,52," $86,469.00 ",Yes,Bachelors,0,17,Highly Urban/ Urban, $-   , $-   
3794,40," $9,984.00 ",Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
3795,39, $-   ,Yes,High School,3,7,Highly Urban/ Urban, $-   , $-   
3796,42," $47,114.00 ",No,Bachelors,7,7,Highly Urban/ Urban, $-   , $-   
3797,38," $51,551.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban," $2,605.00 "," $3,256.25 "
3798,58," $136,934.00 ",Yes,PhD,0,14,Highly Urban/ Urban, $-   , $-   
3799,31, $654.00 ,Yes,High School,1,5,Highly Urban/ Urban, $-   , $-   
3800,49," $34,920.00 ",Yes,Masters,0,9,Highly Urban/ Urban, $-   , $-   
3801,37, $-   ,Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
3802,45," $19,421.00 ",Yes,High School,0,13,Highly Rural/ Rural, $-   , $-   
3803,31," $54,009.00 ",No,<High School,3,4,Highly Rural/ Rural, $-   , $-   
3804,36, $-   ,No,Bachelors,6,10,Highly Rural/ Rural," $24,681.00 "," $30,851.25 "
3805,42," $75,013.00 ",No,Masters,0,9,Highly Urban/ Urban," $3,928.00 "," $4,910.00 "
3806,44," $35,475.00 ",Yes,High School,4,1,Highly Urban/ Urban, $-   , $-   
3807,33," $91,431.00 ",No,<High School,0,1,Highly Rural/ Rural, $-   , $-   
3808,41," $96,880.00 ",Yes,Bachelors,1,5,Highly Urban/ Urban, $-   , $-   
3809,44," $53,245.00 ",No,High School,2,8,Highly Rural/ Rural, $-   , $-   
3810,32," $34,660.00 ",No,<High School,4,7,Highly Urban/ Urban," $13,154.00 "," $16,442.50 "
3811,63, $-   ,Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
3812,54," $88,985.00 ",Yes,Masters,0,1,Highly Urban/ Urban, $-   , $-   
3813,47, $-   ,Yes,<High School,0,6,Highly Urban/ Urban, $-   , $-   
3814,27," $29,008.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   , $-   
3815,51," $17,398.00 ",Yes,Bachelors,4,14,Highly Urban/ Urban, $-   , $-   
3816,30," $66,708.00 ",Yes,Bachelors,3,1,Highly Rural/ Rural, $-   , $-   
3817,40, $-   ,No,Bachelors,4,7,Highly Rural/ Rural," $5,784.00 "," $7,230.00 "
3818,38," $67,053.00 ",No,High School,3,5,Highly Rural/ Rural," $40,315.00 "," $50,393.75 "
3819,55," $43,293.00 ",Yes,High School,0,6,Highly Rural/ Rural, $-   , $-   
3820,40," $42,420.00 ",Yes,<High School,0,6,Highly Urban/ Urban, $-   , $-   
3821,55," $83,304.00 ",Yes,Bachelors,3,7,Highly Urban/ Urban," $7,238.00 "," $9,047.50 "
3822,30," $21,313.00 ",Yes,High School,1,6,Highly Rural/ Rural, $-   , $-   
3823,38," $33,219.00 ",Yes,Masters,0,17,Highly Urban/ Urban, $-   , $-   
3824,53," $97,958.00 ",Yes,PhD,1,11,Highly Urban/ Urban, $-   , $-   
3825,38," $82,078.00 ",Yes,Bachelors,7,9,Highly Rural/ Rural," $33,036.00 "," $41,295.00 "
3826,36, $-   ,No,High School,6,8,Highly Urban/ Urban," $4,765.00 "," $5,956.25 "
3827,43, $-   ,Yes,High School,3,1,Highly Urban/ Urban, $-   , $-   
3828,32," $71,791.00 ",Yes,Bachelors,5,12,Highly Urban/ Urban," $4,430.00 "," $5,537.50 "
3829,41," $51,550.00 ",No,Bachelors,3,5,Highly Urban/ Urban," $44,702.00 "," $55,877.50 "
3830,53," $148,193.00 ",Yes,Bachelors,0,16,Highly Urban/ Urban, $-   , $-   
3831,45," $13,996.00 ",Yes,Bachelors,0,8,Highly Urban/ Urban," $49,148.00 "," $61,435.00 "
3832,52," $94,024.00 ",No,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
3833,49," $97,447.00 ",Yes,Masters,1,15,Highly Urban/ Urban, $-   , $-   
3834,50," $16,074.00 ",No,Bachelors,2,7,Highly Rural/ Rural, $-   , $-   
3835,49," $61,068.00 ",No,High School,0,1,Highly Urban/ Urban, $-   , $-   
3836,42," $15,881.00 ",Yes,High School,4,5,Highly Urban/ Urban," $3,742.00 "," $4,677.50 "
3837,53," $47,793.00 ",No,High School,0,8,Highly Urban/ Urban, $-   , $-   
3838,45," $19,599.00 ",No,Bachelors,1,1,Highly Rural/ Rural, $-   , $-   
3839,29," $77,085.00 ",Yes,Bachelors,3,9,Highly Urban/ Urban, $-   , $-   
3840,57," $53,329.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   , $-   
3841,49," $70,688.00 ",No,Masters,3,19,Highly Urban/ Urban, $-   , $-   
3842,40," $73,600.00 ",Yes,Masters,8,20,Highly Urban/ Urban," $4,238.00 "," $5,297.50 "
3843,55," $76,991.00 ",Yes,Masters,2,17,Highly Urban/ Urban, $-   , $-   
3844,47," $78,942.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban," $20,847.00 "," $26,058.75 "
3845,43," $32,555.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
3846,38, $-   ,Yes,High School,1,8,Highly Urban/ Urban, $-   , $-   
3847,47," $14,096.00 ",Yes,Bachelors,0,20,Highly Urban/ Urban," $7,285.00 "," $9,106.25 "
3848,42," $61,419.00 ",Yes,<High School,0,4,Highly Urban/ Urban, $-   , $-   
3849,47," $71,660.00 ",Yes,Masters,0,18,Highly Urban/ Urban," $1,391.00 "," $1,738.75 "
3850,44," $175,284.00 ",No,Masters,1,1,Highly Urban/ Urban, $-   , $-   
3851,51," $31,498.00 ",Yes,High School,3,5,Highly Rural/ Rural, $-   , $-   
3852,58," $57,517.00 ",No,Bachelors,4,12,Highly Urban/ Urban, $-   , $-   
3853,58," $57,454.00 ",No,<High School,0,7,Highly Urban/ Urban," $34,123.00 "," $42,653.75 "
3854,51, $-   ,Yes,High School,0,7,Highly Urban/ Urban," $6,745.00 "," $8,431.25 "
3855,47," $55,764.00 ",Yes,Masters,0,19,Highly Rural/ Rural, $-   , $-   
3856,47," $72,156.00 ",Yes,<High School,0,1,Highly Rural/ Rural," $4,136.00 "," $5,170.00 "
3857,56," $44,308.00 ",No,<High School,2,5,Highly Urban/ Urban, $977.00 ," $1,221.25 "
3858,41," $67,014.00 ",No,Bachelors,3,5,Highly Urban/ Urban," $5,101.00 "," $6,376.25 "
3859,39," $55,771.00 ",Yes,Masters,2,10,Highly Urban/ Urban, $-   , $-   
3860,43, $-   ,Yes,High School,2,8,Highly Rural/ Rural," $9,516.00 "," $11,895.00 "
3861,38," $85,100.00 ",Yes,Masters,1,18,Highly Urban/ Urban, $-   , $-   
3862,39," $111,240.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
3863,41," $201,242.00 ",No,PhD,2,14,Highly Urban/ Urban, $-   , $-   
3864,45," $49,089.00 ",No,<High School,0,1,Highly Urban/ Urban, $-   , $-   
3865,44," $26,455.00 ",No,<High School,0,7,Highly Urban/ Urban, $-   , $-   
3866,30," $22,010.00 ",Yes,<High School,4,1,Highly Rural/ Rural, $-   , $-   
3867,49," $13,148.00 ",No,<High School,0,8,Highly Urban/ Urban," $29,869.00 "," $37,336.25 "
3868,43, $-   ,No,High School,0,7,Highly Rural/ Rural, $-   , $-   
3869,39," $17,015.00 ",Yes,<High School,0,5,Highly Rural/ Rural, $-   , $-   
3870,30," $76,531.00 ",No,Masters,4,19,Highly Urban/ Urban," $1,474.00 "," $1,842.50 "
3871,46, $-   ,Yes,<High School,0,1,Highly Rural/ Rural, $-   , $-   
3872,39," $22,613.00 ",No,<High School,1,1,Highly Urban/ Urban, $-   , $-   
3873,30," $89,085.00 ",No,High School,0,7,Highly Urban/ Urban," $44,291.00 "," $55,363.75 "
3874,46," $120,401.00 ",Yes,Bachelors,2,10,Highly Urban/ Urban," $35,980.00 "," $44,975.00 "
3875,51," $61,666.00 ",Yes,Bachelors,7,11,Highly Urban/ Urban," $9,227.00 "," $11,533.75 "
3876,61," $25,525.00 ",Yes,Bachelors,5,6,Highly Urban/ Urban," $30,023.00 "," $37,528.75 "
3877,55," $145,735.00 ",No,Masters,2,15,Highly Urban/ Urban, $-   , $-   
3878,33, $-   ,No,<High School,0,11,Highly Urban/ Urban, $-   , $-   
3879,42," $53,904.00 ",Yes,Bachelors,0,10,Highly Rural/ Rural, $-   , $-   
3880,49," $147,455.00 ",No,PhD,0,22,Highly Urban/ Urban, $-   , $-   
3881,49," $46,209.00 ",Yes,High School,2,1,Highly Urban/ Urban, $-   , $-   
3882,39, $-   ,No,Bachelors,6,9,Highly Rural/ Rural," $5,093.00 "," $6,366.25 "
3883,50," $31,291.00 ",No,High School,3,1,Highly Urban/ Urban," $3,108.00 "," $3,885.00 "
3884,47," $53,320.00 ",Yes,High School,4,10,Highly Urban/ Urban," $4,571.00 "," $5,713.75 "
3885,50," $80,392.00 ",Yes,Masters,0,8,Highly Urban/ Urban," $7,715.00 "," $9,643.75 "
3886,39," $74,719.00 ",No,Bachelors,2,12,Highly Urban/ Urban," $4,094.00 "," $5,117.50 "
3887,39, $-   ,No,Bachelors,1,10,Highly Urban/ Urban, $-   , $-   
3888,50," $91,494.00 ",Yes,Masters,0,14,Highly Rural/ Rural," $5,398.00 "," $6,747.50 "
3889,49," $39,193.00 ",Yes,Masters,0,17,Highly Rural/ Rural, $-   , $-   
3890,56," $61,964.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
3891,33," $24,396.00 ",Yes,<High School,4,9,Highly Urban/ Urban, $-   , $-   
3892,55," $30,559.00 ",Yes,<High School,0,4,Highly Rural/ Rural, $-   , $-   
3893,35," $77,556.00 ",No,Bachelors,0,7,Highly Urban/ Urban," $1,249.00 "," $1,561.25 "
3894,36," $77,950.00 ",No,Bachelors,0,8,Highly Urban/ Urban, $-   , $-   
3895,50," $73,146.00 ",No,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
3896,49," $61,790.00 ",No,Bachelors,0,15,Highly Urban/ Urban, $-   , $-   
3897,44," $77,698.00 ",Yes,Masters,0,14,Highly Rural/ Rural, $-   , $-   
3898,57," $35,778.00 ",Yes,High School,5,10,Highly Urban/ Urban," $31,557.00 "," $39,446.25 "
3899,49," $168,789.00 ",Yes,PhD,2,12,Highly Urban/ Urban, $-   , $-   
3900,51," $103,445.00 ",Yes,Bachelors,2,14,Highly Urban/ Urban, $-   , $-   
3901,39," $81,042.00 ",Yes,Bachelors,4,9,Highly Urban/ Urban," $7,114.00 "," $8,892.50 "
3902,56," $24,266.00 ",Yes,<High School,3,1,Highly Urban/ Urban," $6,826.00 "," $8,532.50 "
3903,29," $16,609.00 ",No,<High School,2,5,Highly Rural/ Rural, $-   , $-   
3904,54," $52,722.00 ",No,High School,1,1,Highly Urban/ Urban, $-   , $-   
3905,57," $62,203.00 ",No,High School,4,9,Highly Urban/ Urban," $7,326.00 "," $9,157.50 "
3906,41," $26,652.00 ",Yes,<High School,6,2,Highly Urban/ Urban," $1,944.00 "," $2,430.00 "
3907,47," $22,295.00 ",Yes,<High School,3,1,Highly Urban/ Urban, $-   , $-   
3908,45," $33,648.00 ",Yes,Bachelors,2,9,Highly Urban/ Urban, $-   , $-   
3909,40, $-   ,Yes,High School,7,1,Highly Urban/ Urban," $25,344.00 "," $31,680.00 "
3910,41," $9,327.00 ",Yes,High School,4,6,Highly Rural/ Rural, $-   , $-   
3911,45," $49,261.00 ",No,Masters,4,17,Highly Urban/ Urban, $551.00 , $688.75 
3912,35," $126,046.00 ",Yes,Bachelors,6,8,Highly Urban/ Urban," $5,949.00 "," $7,436.25 "
3913,42, $997.00 ,Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
3914,49," $26,988.00 ",No,High School,0,7,Highly Rural/ Rural, $-   , $-   
3915,41," $89,892.00 ",Yes,High School,4,11,Highly Urban/ Urban," $1,288.00 "," $1,610.00 "
3916,45," $32,279.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
3917,41," $26,689.00 ",Yes,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
3918,45," $48,922.00 ",Yes,High School,0,1,Highly Urban/ Urban," $3,398.00 "," $4,247.50 "
3919,53," $183,296.00 ",No,PhD,1,9,Highly Urban/ Urban," $4,900.00 "," $6,125.00 "
3920,43," $41,274.00 ",No,<High School,0,7,Highly Urban/ Urban, $-   , $-   
3921,49," $65,898.00 ",No,High School,0,1,Highly Urban/ Urban, $-   , $-   
3922,41," $73,187.00 ",Yes,Bachelors,2,8,Highly Urban/ Urban, $-   , $-   
3923,45, $683.00 ,Yes,High School,0,1,Highly Urban/ Urban," $2,279.00 "," $2,848.75 "
3924,46," $67,149.00 ",Yes,Bachelors,1,11,Highly Urban/ Urban, $-   , $-   
3925,53," $108,233.00 ",Yes,High School,2,7,Highly Urban/ Urban, $-   , $-   
3926,30," $22,718.00 ",No,<High School,9,1,Highly Urban/ Urban," $4,448.00 "," $5,560.00 "
3927,36," $10,568.00 ",No,<High School,0,3,Highly Urban/ Urban, $-   , $-   
3928,44," $114,537.00 ",Yes,Masters,0,17,Highly Urban/ Urban, $-   , $-   
3929,62," $64,106.00 ",Yes,PhD,0,9,Highly Urban/ Urban, $-   , $-   
3930,60," $84,990.00 ",No,PhD,1,14,Highly Urban/ Urban," $9,244.00 "," $11,555.00 "
3931,46," $183,558.00 ",No,PhD,3,12,Highly Urban/ Urban, $-   , $-   
3932,34," $49,098.00 ",Yes,High School,2,11,Highly Rural/ Rural," $5,265.00 "," $6,581.25 "
3933,45," $178,375.00 ",Yes,Masters,0,14,Highly Urban/ Urban, $-   , $-   
3934,31, $-   ,Yes,Bachelors,5,7,Highly Urban/ Urban," $6,070.00 "," $7,587.50 "
3935,57, $601.00 ,No,<High School,1,6,Highly Urban/ Urban, $-   , $-   
3936,30," $19,213.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
3937,58," $42,607.00 ",Yes,<High School,1,7,Highly Urban/ Urban," $5,238.00 "," $6,547.50 "
3938,52," $62,804.00 ",Yes,Bachelors,1,13,Highly Rural/ Rural, $-   , $-   
3939,48," $79,078.00 ",Yes,Masters,0,18,Highly Urban/ Urban, $-   , $-   
3940,40," $35,453.00 ",Yes,High School,2,1,Highly Urban/ Urban," $2,244.00 "," $2,805.00 "
3941,42," $42,371.00 ",No,Bachelors,4,12,Highly Urban/ Urban," $6,703.00 "," $8,378.75 "
3942,40," $8,679.00 ",Yes,High School,0,10,Highly Rural/ Rural, $-   , $-   
3943,38," $5,225.00 ",No,High School,0,8,Highly Rural/ Rural, $-   , $-   
3944,52," $50,584.00 ",No,Bachelors,6,1,Highly Urban/ Urban," $1,328.00 "," $1,660.00 "
3945,49," $34,961.00 ",No,High School,1,7,Highly Urban/ Urban," $7,863.00 "," $9,828.75 "
3946,50," $47,433.00 ",Yes,High School,3,11,Highly Urban/ Urban, $-   , $-   
3947,52," $42,236.00 ",No,High School,0,1,Highly Urban/ Urban," $5,949.00 "," $7,436.25 "
3948,45," $32,867.00 ",No,High School,4,1,Highly Urban/ Urban," $9,635.00 "," $12,043.75 "
3949,37," $69,874.00 ",No,Masters,2,15,Highly Urban/ Urban, $-   , $-   
3950,49," $284,071.00 ",Yes,PhD,4,15,Highly Urban/ Urban," $2,939.00 "," $3,673.75 "
3951,40," $44,803.00 ",No,Masters,0,1,Highly Urban/ Urban," $3,285.00 "," $4,106.25 "
3952,46," $169,051.00 ",Yes,PhD,0,20,Highly Urban/ Urban, $-   , $-   
3953,44, $-   ,No,Masters,3,18,Highly Rural/ Rural, $-   , $-   
3954,49," $97,595.00 ",No,Masters,5,14,Highly Urban/ Urban," $6,971.00 "," $8,713.75 "
3955,40," $40,651.00 ",Yes,<High School,0,6,Highly Urban/ Urban, $-   , $-   
3956,47," $74,208.00 ",Yes,Bachelors,3,9,Highly Rural/ Rural, $-   , $-   
3957,40," $61,375.00 ",No,High School,1,7,Highly Urban/ Urban, $-   , $-   
3958,47," $25,871.00 ",Yes,High School,4,9,Highly Urban/ Urban," $5,307.00 "," $6,633.75 "
3959,35," $29,000.00 ",Yes,<High School,2,1,Highly Urban/ Urban," $1,553.00 "," $1,941.25 "
3960,50," $95,534.00 ",No,Masters,1,11,Highly Urban/ Urban, $-   , $-   
3961,44," $148,528.00 ",No,PhD,2,10,Highly Urban/ Urban, $-   , $-   
3962,47," $44,812.00 ",No,High School,0,5,Highly Urban/ Urban," $43,405.00 "," $54,256.25 "
3963,57," $51,633.00 ",Yes,Bachelors,6,8,Highly Urban/ Urban," $1,324.00 "," $1,655.00 "
3964,44," $204,668.00 ",No,Masters,0,14,Highly Urban/ Urban," $14,010.00 "," $17,512.50 "
3965,48," $48,182.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban, $-   , $-   
3966,48," $228,376.00 ",Yes,PhD,8,17,Highly Urban/ Urban," $5,458.00 "," $6,822.50 "
3967,59," $150,444.00 ",No,Masters,0,17,Highly Urban/ Urban, $-   , $-   
3968,36," $66,335.00 ",Yes,High School,0,9,Highly Urban/ Urban, $-   , $-   
3969,50," $131,876.00 ",Yes,High School,0,8,Highly Rural/ Rural, $-   , $-   
3970,41," $96,830.00 ",Yes,Bachelors,0,12,Highly Urban/ Urban, $-   , $-   
3971,36," $48,680.00 ",No,Bachelors,1,7,Highly Urban/ Urban, $-   , $-   
3972,50, $-   ,No,Bachelors,0,1,Highly Rural/ Rural, $-   , $-   
3973,42," $21,567.00 ",Yes,<High School,1,1,Highly Urban/ Urban," $3,967.00 "," $4,958.75 "
3974,58," $157,619.00 ",Yes,PhD,0,14,Highly Urban/ Urban, $-   , $-   
3975,31," $190,945.00 ",No,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
3976,44, $-   ,No,Bachelors,9,11,Highly Urban/ Urban," $4,042.00 "," $5,052.50 "
3977,42," $108,916.00 ",Yes,Masters,5,19,Highly Urban/ Urban," $27,861.00 "," $34,826.25 "
3978,46," $33,899.00 ",Yes,High School,0,9,Highly Urban/ Urban, $-   , $-   
3979,45," $66,631.00 ",No,Masters,0,9,Highly Urban/ Urban," $7,141.00 "," $8,926.25 "
3980,36," $48,494.00 ",No,Masters,1,16,Highly Urban/ Urban," $5,951.00 "," $7,438.75 "
3981,45," $62,615.00 ",Yes,Bachelors,0,10,Highly Rural/ Rural, $-   , $-   
3982,50," $91,494.00 ",Yes,Masters,2,14,Highly Rural/ Rural, $-   , $-   
3983,44," $20,526.00 ",Yes,High School,4,1,Highly Urban/ Urban," $7,673.00 "," $9,591.25 "
3984,48," $118,987.00 ",Yes,PhD,3,18,Highly Rural/ Rural, $-   , $-   
3985,46," $26,667.00 ",No,High School,0,11,Highly Rural/ Rural, $-   , $-   
3986,46," $100,790.00 ",No,Masters,0,12,Highly Urban/ Urban, $-   , $-   
3987,41," $7,029.00 ",Yes,Bachelors,0,12,Highly Urban/ Urban," $6,444.00 "," $8,055.00 "
3988,49," $92,317.00 ",Yes,Masters,0,14,Highly Urban/ Urban," $2,566.00 "," $3,207.50 "
3989,49, $-   ,Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
3990,60," $4,103.00 ",Yes,<High School,0,3,Highly Rural/ Rural, $-   , $-   
3991,51," $1,022.00 ",Yes,Masters,0,14,Highly Urban/ Urban," $7,570.00 "," $9,462.50 "
3992,43," $89,290.00 ",Yes,Masters,0,10,Highly Urban/ Urban, $-   , $-   
3993,62," $29,453.00 ",Yes,Bachelors,0,17,Highly Urban/ Urban," $3,107.00 "," $3,883.75 "
3994,55," $3,113.00 ",Yes,<High School,4,1,Highly Urban/ Urban," $5,660.00 "," $7,075.00 "
3995,39," $96,707.00 ",Yes,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
3996,32, $-   ,Yes,<High School,3,1,Highly Urban/ Urban," $4,980.00 "," $6,225.00 "
3997,48," $111,405.00 ",No,Bachelors,9,11,Highly Urban/ Urban," $3,848.00 "," $4,810.00 "
3998,38," $38,819.00 ",No,Bachelors,7,8,Highly Urban/ Urban, $-   , $-   
3999,41," $31,538.00 ",No,High School,1,5,Highly Urban/ Urban, $-   , $-   
4000,41, $-   ,No,<High School,0,1,Highly Rural/ Rural, $-   , $-   
4001,45," $54,795.00 ",No,Masters,0,19,Highly Urban/ Urban, $-   , $-   
4002,67, $-   ,Yes,High School,0,10,Highly Urban/ Urban," $6,934.00 "," $8,667.50 "
4003,55," $67,569.00 ",Yes,Bachelors,0,13,Highly Rural/ Rural, $-   , $-   
4004,51," $242,362.00 ",No,PhD,2,9,Highly Urban/ Urban, $-   , $-   
4005,36," $76,837.00 ",No,Bachelors,2,1,Highly Rural/ Rural, $-   , $-   
4006,39," $56,819.00 ",Yes,Bachelors,1,10,Highly Urban/ Urban, $-   , $-   
4007,43," $40,612.00 ",No,Masters,3,18,Highly Urban/ Urban," $4,263.00 "," $5,328.75 "
4008,53," $100,156.00 ",Yes,Masters,5,21,Highly Urban/ Urban, $-   , $-   
4009,35," $84,794.00 ",No,High School,7,1,Highly Urban/ Urban," $4,575.00 "," $5,718.75 "
