Claim Number,AGE, INCOME ,MARITAL_STATUS,EDUCATION,MVR_POINTS,CAR_AGE,LOCATION, OLD_CLAIM ,PREMIUM
4844,43," $87,597.00 ",Yes,Bachelors,0,5,Highly Rural/ Rural, $-   ,#REF!
4845,57," $40,864.00 ",Yes,High School,1,1,Highly Rural/ Rural, $-   ,#REF!
4846,45," $65,801.00 ",No,High School,3,1,Highly Urban/ Urban," $7,056.00 ",#REF!
4847,48," $212,960.00 ",Yes,PhD,0,14,Highly Urban/ Urban, $-   ,#REF!
4848,35," $66,452.00 ",No,Bachelors,2,9,Highly Urban/ Urban, $-   ,#REF!
4849,49," $54,639.00 ",No,<High School,0,1,Highly Rural/ Rural, $-   ,#REF!
4850,47," $62,538.00 ",No,Masters,1,15,Highly Urban/ Urban," $26,544.00 ",#REF!
4851,60," $35,120.00 ",No,<High School,1,5,Highly Urban/ Urban, $-   ,#REF!
4852,46," $37,192.00 ",Yes,High School,4,1,Highly Urban/ Urban, $-   ,#REF!
4853,40," $61,758.00 ",No,Masters,0,20,Highly Urban/ Urban," $28,003.00 ",#REF!
4854,42, $-   ,No,<High School,2,6,Highly Rural/ Rural, $-   ,#REF!
4855,41," $104,436.00 ",Yes,Bachelors,4,9,Highly Urban/ Urban, $-   ,#REF!
4856,53, $-   ,No,High School,0,5,Highly Urban/ Urban," $20,773.00 ",#REF!
4857,45," $33,464.00 ",Yes,High School,7,1,Highly Urban/ Urban," $2,883.00 ",#REF!
4858,44," $30,242.00 ",Yes,Bachelors,5,8,Highly Urban/ Urban," $45,823.00 ",#REF!
4859,39," $33,997.00 ",Yes,<High School,0,6,Highly Urban/ Urban, $-   ,#REF!
4860,48," $30,696.00 ",No,High School,0,1,Highly Rural/ Rural, $-   ,#REF!
4861,58, $-   ,No,High School,9,1,Highly Urban/ Urban," $5,696.00 ",#REF!
4862,51," $133,425.00 ",Yes,PhD,0,18,Highly Urban/ Urban," $4,434.00 ",#REF!
4863,39," $30,600.00 ",Yes,<High School,3,6,Highly Rural/ Rural, $-   ,#REF!
4864,64," $56,744.00 ",Yes,Masters,1,1,Highly Urban/ Urban, $-   ,#REF!
4865,44," $109,254.00 ",No,Bachelors,1,14,Highly Urban/ Urban, $-   ,#REF!
4866,40," $31,311.00 ",No,High School,1,1,Highly Rural/ Rural, $-   ,#REF!
4867,39," $30,394.00 ",No,Bachelors,1,8,Highly Rural/ Rural, $-   ,#REF!
4868,52," $41,367.00 ",Yes,High School,2,8,Highly Urban/ Urban, $-   ,#REF!
4869,58," $195,415.00 ",Yes,PhD,2,7,Highly Urban/ Urban, $-   ,#REF!
4870,44," $107,278.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   ,#REF!
4871,48," $112,684.00 ",No,Masters,1,12,Highly Urban/ Urban, $-   ,#REF!
4872,47," $19,527.00 ",No,High School,2,1,Highly Urban/ Urban," $23,275.00 ",#REF!
4873,47," $53,564.00 ",Yes,High School,0,1,Highly Urban/ Urban," $4,608.00 ",#REF!
4874,43," $60,860.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban, $-   ,#REF!
4875,38," $19,122.00 ",No,High School,0,1,Highly Urban/ Urban, $-   ,#REF!
4876,69," $16,122.00 ",Yes,Masters,0,19,Highly Urban/ Urban," $6,364.00 ",#REF!
4877,27, $-   ,No,Bachelors,4,8,Highly Urban/ Urban," $33,611.00 ",#REF!
4878,49, $-   ,No,Bachelors,2,9,Highly Urban/ Urban," $29,572.00 ",#REF!
4879,38," $69,618.00 ",Yes,Bachelors,0,13,Highly Urban/ Urban, $-   ,#REF!
4880,49," $28,123.00 ",Yes,<High School,0,8,Highly Rural/ Rural, $-   ,#REF!
4881,52," $33,933.00 ",Yes,High School,1,6,Highly Urban/ Urban," $3,764.00 ",#REF!
4882,50," $41,656.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   ,#REF!
4883,33," $85,030.00 ",Yes,Bachelors,2,9,Highly Urban/ Urban, $-   ,#REF!
4884,55," $35,594.00 ",No,Bachelors,1,7,Highly Urban/ Urban," $20,437.00 ",#REF!
4885,54," $52,722.00 ",No,High School,0,1,Highly Urban/ Urban, $-   ,#REF!
4886,56," $184,068.00 ",No,PhD,2,13,Highly Urban/ Urban," $5,224.00 ",#REF!
4887,47," $42,474.00 ",Yes,Masters,3,19,Highly Urban/ Urban, $-   ,#REF!
4888,53," $51,435.00 ",No,High School,3,1,Highly Urban/ Urban," $4,099.00 ",#REF!
4889,33," $26,177.00 ",No,High School,5,7,Highly Urban/ Urban," $3,469.00 ",#REF!
4890,42," $44,955.00 ",Yes,Bachelors,2,7,Highly Urban/ Urban, $-   ,#REF!
4891,49," $70,135.00 ",Yes,Bachelors,4,10,Highly Urban/ Urban, $-   ,#REF!
4892,31," $17,398.00 ",No,High School,0,1,Highly Rural/ Rural, $-   ,#REF!
4893,55," $72,085.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $-   ,#REF!
4894,47," $85,183.00 ",Yes,Bachelors,2,14,Highly Urban/ Urban," $6,308.00 ",#REF!
4895,61," $36,611.00 ",Yes,High School,1,1,Highly Urban/ Urban," $1,139.00 ",#REF!
4896,48," $113,910.00 ",No,Masters,1,15,Highly Urban/ Urban, $-   ,#REF!
4897,30," $69,357.00 ",Yes,High School,0,8,Highly Urban/ Urban, $-   ,#REF!
4898,61," $179,536.00 ",No,PhD,0,19,Highly Urban/ Urban, $-   ,#REF!
4899,38," $151,347.00 ",Yes,PhD,0,15,Highly Urban/ Urban, $-   ,#REF!
4900,47," $97,611.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $808.00 ,#REF!
4901,32," $54,464.00 ",No,Bachelors,0,7,Highly Urban/ Urban," $6,474.00 ",#REF!
4902,43," $32,505.00 ",Yes,<High School,11,1,Highly Urban/ Urban," $6,714.00 ",#REF!
4903,43, $263.00 ,No,High School,0,1,Highly Urban/ Urban," $42,604.00 ",#REF!
4904,50," $90,015.00 ",Yes,Masters,0,15,Highly Urban/ Urban," $9,082.00 ",#REF!
4905,40," $12,453.00 ",No,Bachelors,5,11,Highly Rural/ Rural," $8,149.00 ",#REF!
4906,53," $58,108.00 ",Yes,Bachelors,0,13,Highly Urban/ Urban, $-   ,#REF!
4907,51," $81,284.00 ",Yes,Masters,0,16,Highly Urban/ Urban, $-   ,#REF!
4908,53," $44,405.00 ",Yes,High School,5,5,Highly Urban/ Urban," $29,959.00 ",#REF!
4909,37, $-   ,Yes,High School,1,5,Highly Rural/ Rural, $-   ,#REF!
4910,61," $62,706.00 ",No,Masters,4,12,Highly Urban/ Urban," $8,081.00 ",#REF!
4911,36, $-   ,Yes,Bachelors,0,12,Highly Urban/ Urban, $-   ,#REF!
4912,37, $-   ,Yes,High School,4,5,Highly Urban/ Urban," $4,650.00 ",#REF!
4913,42," $34,084.00 ",Yes,<High School,1,3,Highly Urban/ Urban, $-   ,#REF!
4914,28, $-   ,No,Bachelors,0,12,Highly Urban/ Urban," $4,311.00 ",#REF!
4915,41," $97,285.00 ",Yes,Bachelors,3,11,Highly Rural/ Rural, $-   ,#REF!
4916,45," $67,633.00 ",Yes,High School,3,10,Highly Urban/ Urban," $4,339.00 ",#REF!
4917,52," $137,357.00 ",No,Masters,0,18,Highly Urban/ Urban, $-   ,#REF!
4918,51," $144,798.00 ",No,Bachelors,5,9,Highly Urban/ Urban," $8,331.00 ",#REF!
4919,38," $83,053.00 ",No,Bachelors,3,7,Highly Urban/ Urban," $5,068.00 ",#REF!
4920,35," $55,424.00 ",No,<High School,0,4,Highly Urban/ Urban, $-   ,#REF!
4921,44," $47,543.00 ",Yes,High School,3,1,Highly Urban/ Urban," $7,039.00 ",#REF!
4922,52," $35,681.00 ",No,High School,1,6,Highly Urban/ Urban, $-   ,#REF!
4923,54," $49,268.00 ",Yes,Masters,5,12,Highly Urban/ Urban, $-   ,#REF!
4924,37," $58,561.00 ",Yes,Masters,3,20,Highly Urban/ Urban," $2,942.00 ",#REF!
4925,61," $59,690.00 ",Yes,PhD,0,14,Highly Urban/ Urban, $-   ,#REF!
4926,54," $103,598.00 ",Yes,Masters,2,21,Highly Urban/ Urban, $-   ,#REF!
4927,51," $63,265.00 ",No,High School,0,1,Highly Rural/ Rural, $-   ,#REF!
4928,39," $54,960.00 ",Yes,High School,2,5,Highly Urban/ Urban, $-   ,#REF!
4929,49," $97,887.00 ",Yes,Masters,0,20,Highly Urban/ Urban, $-   ,#REF!
4930,49," $60,079.00 ",Yes,Bachelors,3,5,Highly Urban/ Urban, $-   ,#REF!
4931,46," $140,919.00 ",Yes,Masters,2,10,Highly Rural/ Rural, $-   ,#REF!
4932,53," $114,845.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban, $-   ,#REF!
4933,51, $-   ,Yes,High School,0,1,Highly Urban/ Urban," $5,921.00 ",#REF!
4934,53," $35,168.00 ",No,<High School,0,3,Highly Urban/ Urban," $5,103.00 ",#REF!
4935,54," $35,638.00 ",Yes,PhD,0,10,Highly Urban/ Urban," $1,278.00 ",#REF!
4936,54," $52,409.00 ",No,Bachelors,2,7,Highly Urban/ Urban," $1,986.00 ",#REF!
4937,36," $39,019.00 ",Yes,High School,0,4,Highly Urban/ Urban," $1,414.00 ",#REF!
4938,48," $81,389.00 ",Yes,Bachelors,0,11,Highly Urban/ Urban, $-   ,#REF!
4939,48," $118,753.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $-   ,#REF!
4940,52," $94,022.00 ",Yes,Masters,4,15,Highly Urban/ Urban, $-   ,#REF!
4941,64," $12,291.00 ",Yes,<High School,2,3,Highly Urban/ Urban," $6,247.00 ",#REF!
4942,46," $189,106.00 ",No,PhD,1,12,Highly Urban/ Urban," $32,969.00 ",#REF!
4943,32," $57,511.00 ",Yes,Bachelors,3,9,Highly Rural/ Rural, $-   ,#REF!
4944,36, $907.00 ,Yes,<High School,4,5,Highly Urban/ Urban," $5,386.00 ",#REF!
4945,66," $182,270.00 ",Yes,PhD,1,17,Highly Urban/ Urban, $-   ,#REF!
4946,40," $78,188.00 ",No,Bachelors,0,9,Highly Urban/ Urban, $-   ,#REF!
4947,46," $56,460.00 ",Yes,Bachelors,3,7,Highly Urban/ Urban," $7,688.00 ",#REF!
4948,53," $37,172.00 ",No,High School,0,1,Highly Urban/ Urban, $-   ,#REF!
4949,44," $86,624.00 ",Yes,Masters,7,14,Highly Urban/ Urban, $-   ,#REF!
4950,59," $98,537.00 ",Yes,PhD,0,17,Highly Urban/ Urban, $-   ,#REF!
4951,33," $22,962.00 ",No,High School,0,5,Highly Urban/ Urban, $-   ,#REF!
4952,46," $63,903.00 ",Yes,Bachelors,0,9,Highly Rural/ Rural, $-   ,#REF!
4953,29," $86,159.00 ",Yes,Bachelors,2,8,Highly Rural/ Rural, $-   ,#REF!
4954,45," $48,344.00 ",No,Masters,0,14,Highly Urban/ Urban, $-   ,#REF!
4955,55," $65,629.00 ",Yes,Bachelors,0,3,Highly Urban/ Urban, $-   ,#REF!
4956,31," $137,663.00 ",Yes,PhD,1,11,Highly Urban/ Urban, $-   ,#REF!
4957,46, $-   ,Yes,High School,2,12,Highly Urban/ Urban, $-   ,#REF!
4958,44, $-   ,Yes,High School,2,9,Highly Rural/ Rural, $-   ,#REF!
4959,47," $29,630.00 ",No,Bachelors,2,6,Highly Rural/ Rural, $-   ,#REF!
4960,42," $118,052.00 ",No,Masters,0,14,Highly Urban/ Urban," $2,568.00 ",#REF!
4961,48," $113,910.00 ",No,Masters,2,15,Highly Urban/ Urban, $-   ,#REF!
4962,31, $-   ,Yes,Masters,2,15,Highly Rural/ Rural," $1,105.00 ",#REF!
4963,36," $61,320.00 ",No,Bachelors,5,12,Highly Urban/ Urban," $23,198.00 ",#REF!
4964,49," $57,714.00 ",No,Bachelors,5,1,Highly Urban/ Urban, $-   ,#REF!
4965,47," $25,620.00 ",Yes,High School,0,10,Highly Rural/ Rural, $-   ,#REF!
4966,38," $40,248.00 ",Yes,High School,1,9,Highly Urban/ Urban, $-   ,#REF!
4967,33, $-   ,Yes,<High School,0,1,Highly Urban/ Urban, $-   ,#REF!
4968,25," $3,355.00 ",No,Bachelors,0,5,Highly Urban/ Urban, $-   ,#REF!
4969,45," $35,441.00 ",Yes,Masters,6,15,Highly Urban/ Urban," $9,611.00 ",#REF!
4970,60," $32,603.00 ",No,PhD,0,15,Highly Urban/ Urban," $8,294.00 ",#REF!
4971,48," $49,602.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   ,#REF!
4972,55," $20,046.00 ",Yes,Masters,0,20,Highly Urban/ Urban, $-   ,#REF!
4973,46," $182,650.00 ",Yes,Masters,0,13,Highly Urban/ Urban, $-   ,#REF!
4974,40," $44,029.00 ",Yes,<High School,0,6,Highly Urban/ Urban, $-   ,#REF!
4975,52," $61,988.00 ",Yes,Masters,0,23,Highly Urban/ Urban, $-   ,#REF!
4976,54," $76,799.00 ",No,Masters,0,14,Highly Urban/ Urban, $-   ,#REF!
4977,54," $52,088.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   ,#REF!
4978,46," $43,220.00 ",Yes,Masters,4,12,Highly Urban/ Urban," $2,882.00 ",#REF!
4979,56," $69,098.00 ",Yes,Bachelors,0,11,Highly Urban/ Urban, $-   ,#REF!
4980,44," $89,782.00 ",Yes,Masters,0,12,Highly Urban/ Urban, $-   ,#REF!
4981,36," $76,845.00 ",No,High School,0,11,Highly Rural/ Rural, $-   ,#REF!
4982,56," $1,336.00 ",No,Masters,2,12,Highly Urban/ Urban, $-   ,#REF!
4983,50," $78,100.00 ",Yes,Masters,0,15,Highly Urban/ Urban, $-   ,#REF!
4984,40," $40,015.00 ",No,High School,2,1,Highly Urban/ Urban, $-   ,#REF!
4985,53," $62,405.00 ",Yes,High School,0,6,Highly Urban/ Urban, $-   ,#REF!
4986,48," $105,356.00 ",Yes,Bachelors,5,8,Highly Urban/ Urban," $2,605.00 ",#REF!
4987,45," $86,810.00 ",Yes,Bachelors,1,8,Highly Urban/ Urban, $-   ,#REF!
4988,34," $30,432.00 ",No,High School,4,1,Highly Urban/ Urban," $3,367.00 ",#REF!
4989,44, $-   ,Yes,High School,7,7,Highly Urban/ Urban," $3,218.00 ",#REF!
4990,43, $-   ,No,High School,1,6,Highly Rural/ Rural, $-   ,#REF!
4991,44," $81,966.00 ",Yes,Bachelors,6,8,Highly Urban/ Urban," $3,592.00 ",#REF!
4992,40," $26,130.00 ",Yes,<High School,0,6,Highly Urban/ Urban, $858.00 ,#REF!
4993,48, $-   ,No,Masters,0,22,Highly Urban/ Urban," $21,949.00 ",#REF!
4994,36," $40,834.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   ,#REF!
4995,40," $79,282.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $-   ,#REF!
4996,46," $38,392.00 ",Yes,<High School,2,1,Highly Urban/ Urban," $5,629.00 ",#REF!
4997,39," $23,919.00 ",No,<High School,4,6,Highly Urban/ Urban," $4,031.00 ",#REF!
4998,39," $79,484.00 ",Yes,Bachelors,2,4,Highly Rural/ Rural, $-   ,#REF!
4999,48," $77,039.00 ",No,Masters,0,13,Highly Urban/ Urban, $-   ,#REF!
5000,61, $-   ,No,<High School,6,7,Highly Rural/ Rural," $3,106.00 ",#REF!
5001,44, $-   ,No,Masters,2,12,Highly Urban/ Urban, $-   ,#REF!
5002,61," $41,349.00 ",Yes,High School,0,3,Highly Rural/ Rural, $-   ,#REF!
5003,52," $40,556.00 ",Yes,High School,2,9,Highly Rural/ Rural, $-   ,#REF!
5004,49," $56,868.00 ",No,Bachelors,0,11,Highly Urban/ Urban, $-   ,#REF!
5005,44," $111,701.00 ",Yes,Bachelors,1,7,Highly Urban/ Urban," $4,873.00 ",#REF!
5006,50," $71,544.00 ",No,High School,0,9,Highly Urban/ Urban," $10,768.00 ",#REF!
5007,62," $96,415.00 ",Yes,PhD,1,19,Highly Urban/ Urban, $-   ,#REF!
5008,39," $71,304.00 ",Yes,Bachelors,2,9,Highly Urban/ Urban, $-   ,#REF!
5009,48," $185,747.00 ",Yes,PhD,0,20,Highly Urban/ Urban, $-   ,#REF!
5010,55," $54,276.00 ",Yes,High School,3,11,Highly Urban/ Urban, $-   ,#REF!
5011,44," $29,914.00 ",No,High School,1,1,Highly Rural/ Rural, $-   ,#REF!
5012,50," $69,726.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban," $1,226.00 ",#REF!
5013,44," $87,950.00 ",Yes,Bachelors,1,1,Highly Urban/ Urban, $-   ,#REF!
5014,42," $86,216.00 ",Yes,Bachelors,5,9,Highly Rural/ Rural, $-   ,#REF!
5015,57," $135,361.00 ",Yes,Masters,1,10,Highly Rural/ Rural, $-   ,#REF!
5016,39," $69,514.00 ",Yes,Masters,1,11,Highly Urban/ Urban, $-   ,#REF!
5017,42," $34,560.00 ",Yes,<High School,2,7,Highly Urban/ Urban, $-   ,#REF!
5018,40," $82,565.00 ",No,Bachelors,0,18,Highly Urban/ Urban," $3,699.00 ",#REF!
5019,49," $3,044.00 ",No,High School,4,5,Highly Urban/ Urban, $-   ,#REF!
5020,48," $47,748.00 ",Yes,High School,0,1,Highly Urban/ Urban," $23,937.00 ",#REF!
5021,38," $107,958.00 ",No,Bachelors,1,11,Highly Urban/ Urban, $-   ,#REF!
5022,39," $52,052.00 ",No,Bachelors,1,12,Highly Urban/ Urban, $-   ,#REF!
5023,46," $116,668.00 ",No,Masters,1,12,Highly Urban/ Urban, $-   ,#REF!
5024,36," $30,884.00 ",Yes,High School,3,1,Highly Rural/ Rural, $-   ,#REF!
5025,33," $56,405.00 ",Yes,High School,2,5,Highly Urban/ Urban," $21,805.00 ",#REF!
5026,41," $57,073.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   ,#REF!
5027,52," $58,498.00 ",No,<High School,0,1,Highly Rural/ Rural, $-   ,#REF!
5028,21," $5,411.00 ",Yes,<High School,6,1,Highly Rural/ Rural, $-   ,#REF!
5029,39," $97,598.00 ",Yes,PhD,0,13,Highly Urban/ Urban, $-   ,#REF!
5030,29," $51,724.00 ",Yes,High School,2,1,Highly Urban/ Urban, $-   ,#REF!
5031,44," $68,741.00 ",Yes,High School,0,6,Highly Urban/ Urban," $6,421.00 ",#REF!
5032,41," $29,829.00 ",Yes,<High School,0,5,Highly Rural/ Rural, $-   ,#REF!
5033,49," $82,536.00 ",No,Masters,2,7,Highly Urban/ Urban," $46,105.00 ",#REF!
5034,46," $8,588.00 ",Yes,Masters,1,10,Highly Rural/ Rural, $-   ,#REF!
5035,57," $97,059.00 ",Yes,High School,0,1,Highly Rural/ Rural," $6,713.00 ",#REF!
5036,46," $61,674.00 ",No,Bachelors,0,10,Highly Urban/ Urban, $-   ,#REF!
5037,50," $1,735.00 ",Yes,High School,6,5,Highly Urban/ Urban," $3,653.00 ",#REF!
5038,40, $-   ,No,Masters,1,10,Highly Urban/ Urban," $39,401.00 ",#REF!
5039,33," $49,121.00 ",No,High School,7,8,Highly Rural/ Rural," $3,055.00 ",#REF!
5040,53," $39,923.00 ",No,High School,3,1,Highly Urban/ Urban," $3,011.00 ",#REF!
5041,35," $43,492.00 ",No,High School,4,1,Highly Rural/ Rural," $5,437.00 ",#REF!
5042,54," $80,297.00 ",No,Masters,2,13,Highly Urban/ Urban, $-   ,#REF!
5043,48," $55,378.00 ",Yes,High School,0,9,Highly Rural/ Rural, $-   ,#REF!
5044,48, $-   ,No,Bachelors,9,8,Highly Urban/ Urban," $8,567.00 ",#REF!
5045,45," $2,519.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   ,#REF!
5046,39," $116,247.00 ",No,Bachelors,0,8,Highly Urban/ Urban, $-   ,#REF!
5047,37," $63,603.00 ",No,Masters,4,14,Highly Urban/ Urban, $-   ,#REF!
5048,32," $75,512.00 ",No,High School,2,6,Highly Urban/ Urban, $-   ,#REF!
5049,50," $45,070.00 ",Yes,<High School,1,1,Highly Urban/ Urban, $-   ,#REF!
5050,50," $238,724.00 ",Yes,PhD,0,15,Highly Urban/ Urban, $-   ,#REF!
5051,41," $39,055.00 ",Yes,<High School,5,5,Highly Urban/ Urban," $1,044.00 ",#REF!
5052,36," $27,012.00 ",Yes,High School,0,9,Highly Rural/ Rural, $-   ,#REF!
5053,35," $67,075.00 ",Yes,Bachelors,0,16,Highly Urban/ Urban, $-   ,#REF!
5054,53," $41,359.00 ",Yes,Masters,4,1,Highly Urban/ Urban," $9,581.00 ",#REF!
5055,37," $18,555.00 ",Yes,High School,3,7,Highly Urban/ Urban," $8,270.00 ",#REF!
5056,56," $137,181.00 ",Yes,Bachelors,1,7,Highly Rural/ Rural, $-   ,#REF!
5057,46," $85,559.00 ",Yes,Bachelors,2,9,Highly Rural/ Rural, $-   ,#REF!
5058,53," $45,432.00 ",Yes,Bachelors,4,16,Highly Urban/ Urban," $5,465.00 ",#REF!
5059,51," $133,469.00 ",Yes,Masters,1,13,Highly Urban/ Urban, $-   ,#REF!
5060,47," $32,916.00 ",No,<High School,0,1,Highly Rural/ Rural, $-   ,#REF!
5061,38, $-   ,Yes,High School,0,9,Highly Urban/ Urban," $7,171.00 ",#REF!
5062,51," $94,561.00 ",No,Masters,4,17,Highly Urban/ Urban, $679.00 ,#REF!
5063,55," $37,930.00 ",Yes,Bachelors,0,10,Highly Urban/ Urban, $-   ,#REF!
5064,50, $-   ,Yes,<High School,0,1,Highly Rural/ Rural, $-   ,#REF!
5065,39," $52,052.00 ",No,Bachelors,2,9,Highly Urban/ Urban, $-   ,#REF!
5066,31," $22,654.00 ",No,<High School,2,6,Highly Urban/ Urban, $-   ,#REF!
5067,46," $62,565.00 ",Yes,High School,0,8,Highly Urban/ Urban, $-   ,#REF!
5068,38," $51,551.00 ",Yes,Bachelors,3,9,Highly Urban/ Urban," $5,563.00 ",#REF!
5069,48," $72,838.00 ",Yes,Bachelors,1,1,Highly Rural/ Rural, $-   ,#REF!
5070,46," $5,015.00 ",Yes,<High School,0,8,Highly Urban/ Urban, $-   ,#REF!
5071,22," $12,301.00 ",No,Bachelors,11,14,Highly Urban/ Urban," $9,232.00 ",#REF!
5072,42," $36,864.00 ",Yes,High School,0,1,Highly Urban/ Urban," $5,930.00 ",#REF!
5073,44," $138,442.00 ",No,Masters,0,12,Highly Urban/ Urban, $-   ,#REF!
5074,42," $39,636.00 ",Yes,<High School,2,5,Highly Urban/ Urban, $-   ,#REF!
5075,38," $39,165.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   ,#REF!
5076,55," $54,877.00 ",No,Bachelors,0,8,Highly Urban/ Urban, $-   ,#REF!
5077,35," $63,364.00 ",No,Masters,0,16,Highly Urban/ Urban, $-   ,#REF!
5078,54, $-   ,Yes,Masters,2,13,Highly Urban/ Urban," $12,271.00 ",#REF!
5079,66," $102,485.00 ",Yes,Masters,1,12,Highly Urban/ Urban," $1,194.00 ",#REF!
5080,46," $79,249.00 ",Yes,Bachelors,0,12,Highly Rural/ Rural, $-   ,#REF!
5081,31," $26,606.00 ",No,High School,0,9,Highly Urban/ Urban," $4,044.00 ",#REF!
5082,45," $50,352.00 ",Yes,Bachelors,0,15,Highly Urban/ Urban, $-   ,#REF!
5083,31," $73,727.00 ",No,Bachelors,4,7,Highly Urban/ Urban, $-   ,#REF!
5084,32, $-   ,Yes,<High School,5,1,Highly Urban/ Urban," $10,152.00 ",#REF!
5085,43," $42,768.00 ",Yes,Bachelors,0,8,Highly Urban/ Urban, $-   ,#REF!
5086,43," $55,816.00 ",No,Bachelors,1,1,Highly Urban/ Urban," $1,510.00 ",#REF!
5087,36," $64,599.00 ",No,Masters,1,14,Highly Urban/ Urban," $5,846.00 ",#REF!
5088,50," $25,256.00 ",Yes,<High School,0,5,Highly Urban/ Urban, $-   ,#REF!
5089,67," $57,550.00 ",Yes,High School,3,1,Highly Urban/ Urban," $5,898.00 ",#REF!
5090,48," $22,362.00 ",Yes,<High School,0,1,Highly Urban/ Urban," $22,906.00 ",#REF!
5091,51," $66,948.00 ",No,Bachelors,0,8,Highly Rural/ Rural, $-   ,#REF!
5092,42," $16,423.00 ",No,<High School,0,9,Highly Rural/ Rural, $-   ,#REF!
5093,54," $52,105.00 ",Yes,Masters,0,14,Highly Urban/ Urban, $-   ,#REF!
5094,57," $62,411.00 ",Yes,Masters,6,19,Highly Urban/ Urban," $30,789.00 ",#REF!
5095,26," $21,443.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   ,#REF!
5096,43," $27,413.00 ",No,High School,0,5,Highly Urban/ Urban, $-   ,#REF!
5097,61," $85,554.00 ",Yes,Masters,0,15,Highly Urban/ Urban, $-   ,#REF!
5098,43," $45,931.00 ",Yes,Masters,3,21,Highly Urban/ Urban," $5,989.00 ",#REF!
5099,55," $86,546.00 ",Yes,Masters,3,18,Highly Urban/ Urban, $-   ,#REF!
5100,40," $120,603.00 ",No,PhD,0,13,Highly Urban/ Urban, $-   ,#REF!
5101,60," $60,432.00 ",Yes,Bachelors,0,10,Highly Rural/ Rural, $-   ,#REF!
5102,52, $-   ,No,Bachelors,1,9,Highly Urban/ Urban, $-   ,#REF!
5103,57," $192,297.00 ",Yes,PhD,3,21,Highly Urban/ Urban," $10,074.00 ",#REF!
5104,55," $38,322.00 ",Yes,Bachelors,0,14,Highly Urban/ Urban, $-   ,#REF!
5105,51," $32,570.00 ",Yes,Bachelors,6,9,Highly Urban/ Urban," $5,533.00 ",#REF!
5106,35," $101,956.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $-   ,#REF!
5107,43," $23,215.00 ",Yes,High School,2,6,Highly Rural/ Rural, $-   ,#REF!
5108,35," $82,438.00 ",Yes,Bachelors,0,10,Highly Urban/ Urban, $-   ,#REF!
5109,26," $24,722.00 ",No,<High School,1,4,Highly Urban/ Urban, $-   ,#REF!
5110,38," $14,320.00 ",No,High School,0,4,Highly Urban/ Urban," $3,718.00 ",#REF!
5111,41," $96,886.00 ",Yes,Bachelors,0,10,Highly Urban/ Urban, $-   ,#REF!
5112,38, $-   ,Yes,High School,0,7,Highly Urban/ Urban, $-   ,#REF!
5113,46," $70,840.00 ",No,Bachelors,0,1,Highly Urban/ Urban, $-   ,#REF!
5114,60," $21,920.00 ",Yes,High School,0,8,Highly Urban/ Urban," $6,973.00 ",#REF!
5115,62," $67,112.00 ",Yes,Bachelors,7,1,Highly Urban/ Urban," $8,363.00 ",#REF!
5116,41," $36,449.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   ,#REF!
5117,49," $138,942.00 ",No,Masters,0,1,Highly Urban/ Urban, $-   ,#REF!
5118,42," $77,737.00 ",Yes,Bachelors,2,11,Highly Urban/ Urban, $-   ,#REF!
5119,54, $-   ,Yes,High School,0,1,Highly Rural/ Rural, $-   ,#REF!
5120,38," $50,718.00 ",No,<High School,5,5,Highly Rural/ Rural," $3,649.00 ",#REF!
5121,38," $58,820.00 ",Yes,Bachelors,0,10,Highly Urban/ Urban," $4,528.00 ",#REF!
5122,60, $-   ,Yes,High School,2,1,Highly Urban/ Urban, $-   ,#REF!
5123,37," $48,379.00 ",No,Bachelors,2,1,Highly Urban/ Urban," $49,223.00 ",#REF!
5124,44," $47,231.00 ",Yes,High School,0,10,Highly Urban/ Urban, $-   ,#REF!
5125,32," $14,744.00 ",Yes,Bachelors,5,7,Highly Urban/ Urban, $613.00 ,#REF!
5126,44," $16,352.00 ",Yes,High School,0,1,Highly Urban/ Urban," $2,316.00 ",#REF!
5127,47," $22,045.00 ",No,Bachelors,0,11,Highly Urban/ Urban, $-   ,#REF!
5128,30," $77,156.00 ",No,Bachelors,6,1,Highly Rural/ Rural," $11,295.00 ",#REF!
5129,29," $144,242.00 ",No,PhD,0,13,Highly Urban/ Urban," $4,822.00 ",#REF!
